Date,Author,Content
2024-11-08 20:10:28,Bob,yooo
2024-11-08 20:27:04,Bob,nice
2024-11-08 21:44:44,Alice,sorry for the late reply
2024-11-08 22:02:38,Bob,okay heading out now
2024-11-08 23:43:24,Alice,we should hang out more
2024-11-09 00:00:33,Bob,bruh
2024-11-09 01:06:36,Alice,yes please
2024-11-09 01:41:18,Bob,glad it's over
2024-11-09 03:05:51,Bob,you too
2024-11-09 03:27:50,Bob,i'm so tired tho
2024-11-09 04:51:49,Bob,bruh
2024-11-09 06:27:49,Alice,lol
2024-11-09 07:32:36,Bob,wait what
2024-11-09 08:36:44,Alice,i have class soon
2024-11-09 10:10:25,Bob,that was fun
2024-11-09 10:30:13,Alice,i wish
2024-11-09 10:52:52,Alice,you're so dramatic
2024-11-09 11:36:53,Bob,you're so dramatic
2024-11-09 12:17:44,Bob,can't wait
2024-11-09 13:01:17,Alice,nice
2024-11-09 15:55:54,Bob,you're a real one
2024-11-09 16:47:40,Bob,we should hang out more
2024-11-09 19:39:08,Alice,sorry
2024-11-09 21:57:52,Alice,thanks!
2024-11-09 22:43:17,Alice,"not much, you?"
2024-11-09 22:48:18,Alice,i know 😂
2024-11-09 23:34:14,Bob,one sec
2024-11-09 23:36:38,Alice,nothing nvm
2024-11-10 00:49:32,Bob,definitely
2024-11-10 01:42:08,Alice,kinda tired tbh
2024-11-10 01:42:58,Bob,kinda tired tbh
2024-11-10 01:54:04,Alice,miss you too
2024-11-10 01:56:27,Alice,hmm maybe
2024-11-10 02:10:32,Alice,we should hang out more
2024-11-10 02:28:04,Bob,say less
2024-11-10 03:15:14,Alice,me too
2024-11-10 04:09:10,Bob,bye for real this time
2024-11-10 05:30:14,Alice,for sure
2024-11-10 06:47:26,Alice,same
2024-11-10 06:51:08,Alice,you're good
2024-11-10 09:11:32,Bob,me neither
2024-11-10 10:14:19,Alice,sorry for the late reply
2024-11-10 11:15:36,Bob,sounds good
2024-11-10 11:36:41,Alice,you're the best
2024-11-10 13:27:31,Bob,definitely
2024-11-10 13:52:30,Bob,this is gonna be fun
2024-11-10 18:05:43,Alice,pretty good
2024-11-10 18:31:33,Bob,miss you too
2024-11-10 18:32:38,Alice,how about this weekend?
2024-11-10 19:25:49,Bob,wanna do something?
2024-11-10 20:19:51,Alice,but you love me anyway
2024-11-10 21:10:48,Alice,took me forever
2024-11-10 23:46:31,Bob,sorry
2024-11-10 23:55:29,Alice,oh btw
2024-11-11 00:10:05,Bob,miss you too
2024-11-11 01:46:32,Alice,thanks for understanding
2024-11-11 03:27:09,Bob,how'd you sleep?
2024-11-11 03:27:20,Bob,not bad
2024-11-11 03:45:26,Bob,nothing nvm
2024-11-11 04:17:05,Alice,i'm overthinking again
2024-11-11 05:42:49,Bob,rip
2024-11-11 06:14:48,Alice,BYE
2024-11-11 06:58:53,Bob,but you love me anyway
2024-11-11 07:04:51,Alice,how was your day?
2024-11-11 07:41:18,Bob,literally
2024-11-11 08:17:09,Alice,true true
2024-11-11 08:58:23,Bob,okay okay
2024-11-11 09:06:40,Bob,np
2024-11-11 11:22:12,Bob,fr fr
2024-11-11 11:28:47,Bob,cool cool
2024-11-11 13:06:31,Alice,it was so annoying
2024-11-11 13:15:55,Alice,sounds good
2024-11-11 13:26:02,Alice,can't wait
2024-11-11 14:17:24,Bob,give me a min
2024-11-11 14:21:19,Alice,you're good
2024-11-11 14:37:36,Bob,i know right
2024-11-11 15:03:20,Alice,glad it's over
2024-11-11 15:44:20,Bob,sorry for the late reply
2024-11-11 16:07:44,Alice,you're so dramatic
2024-11-11 19:57:11,Bob,talk soon?
2024-11-11 20:25:53,Alice,i'm overthinking again
2024-11-11 21:22:49,Bob,took me forever
2024-11-11 21:58:30,Bob,no cap
2024-11-11 23:37:15,Alice,byeee
2024-11-11 23:53:19,Alice,one sec
2024-11-12 01:15:44,Bob,you too
2024-11-12 01:34:44,Bob,it was so annoying
2024-11-12 01:43:05,Bob,nevermind lol
2024-11-12 02:32:52,Alice,thanks for understanding
2024-11-12 02:48:47,Bob,now we can chill
2024-11-12 04:02:07,Alice,wanna grab lunch?
2024-11-12 04:38:24,Bob,okay heading out now
2024-11-12 07:44:37,Bob,bruh
2024-11-12 07:49:33,Alice,i have class soon
2024-11-12 07:58:52,Bob,BYE
2024-11-12 08:44:22,Alice,appreciate it
2024-11-12 09:32:05,Bob,np
2024-11-12 10:02:28,Alice,can't wait
2024-11-12 10:13:23,Bob,you too
2024-11-12 10:19:46,Alice,idk yet
2024-11-12 13:27:37,Bob,let me check
2024-11-12 14:53:44,Alice,don't worry about it
2024-11-12 16:30:35,Bob,yeah seriously
2024-11-12 19:23:44,Alice,fr fr
2024-11-12 19:43:44,Alice,aww thanks
2024-11-12 20:28:44,Bob,i wish
2024-11-12 21:18:46,Alice,just background noise
2024-11-12 22:34:58,Bob,byeee
2024-11-12 23:05:23,Alice,morning
2024-11-12 23:27:29,Bob,okay okay
2024-11-13 02:03:38,Bob,what time works for you?
2024-11-13 02:26:42,Alice,i'm so bored
2024-11-13 06:52:26,Alice,i'm so bored
2024-11-13 08:43:48,Alice,sorry for the late reply
2024-11-13 08:54:09,Alice,let's do it
2024-11-13 10:43:29,Bob,oh btw
2024-11-13 12:08:58,Alice,bye!
2024-11-13 12:42:23,Bob,always
2024-11-13 13:07:28,Bob,it's been too long
2024-11-13 13:26:19,Bob,how about that new one on netflix
2024-11-13 14:02:58,Alice,see you then
2024-11-13 14:09:12,Bob,thanks i'll need it
2024-11-13 14:48:06,Alice,see you then
2024-11-13 14:53:14,Bob,okay i gotta go
2024-11-13 15:11:34,Alice,did you finish that assignment?
2024-11-13 16:16:52,Alice,thanks bestie
2024-11-13 17:55:14,Bob,byeee
2024-11-13 18:58:30,Alice,idk yet
2024-11-13 19:02:15,Bob,thank you so much
2024-11-13 19:06:21,Alice,cool cool
2024-11-13 19:30:45,Alice,aww thanks
2024-11-13 21:08:28,Bob,no worries
2024-11-13 22:45:25,Alice,thanks for understanding
2024-11-14 05:58:25,Bob,this is gonna be fun
2024-11-14 07:29:23,Alice,you're good
2024-11-14 08:00:29,Alice,don't worry about it
2024-11-14 08:56:46,Bob,ttyl
2024-11-14 13:09:40,Alice,talk soon?
2024-11-14 14:04:07,Bob,that's crazy
2024-11-14 14:56:26,Alice,what??
2024-11-14 15:30:29,Bob,ofc
2024-11-14 15:40:28,Alice,sounds good
2024-11-14 17:01:58,Bob,one sec
2024-11-14 17:37:53,Alice,how about that new one on netflix
2024-11-14 18:37:27,Bob,for sure
2024-11-14 19:06:48,Alice,this is gonna be fun
2024-11-14 19:43:41,Alice,same here
2024-11-14 19:58:03,Bob,anything good?
2024-11-14 23:09:44,Alice,hey what's up
2024-11-14 23:18:42,Alice,you're good
2024-11-15 00:18:31,Bob,no cap
2024-11-15 00:47:36,Alice,sorry
2024-11-15 02:05:19,Bob,always
2024-11-15 03:55:40,Alice,see you then
2024-11-15 05:29:32,Bob,you're a real one
2024-11-15 06:56:15,Alice,just watching tv
2024-11-15 10:05:33,Bob,"pretty good, yours?"
2024-11-15 10:42:54,Alice,ofc
2024-11-15 11:59:08,Bob,not bad
2024-11-15 12:37:06,Alice,say less
2024-11-15 13:56:45,Alice,yesss
2024-11-15 14:38:10,Bob,did you finish that assignment?
2024-11-15 15:59:42,Alice,go back to sleep then
2024-11-15 16:01:41,Bob,let's do it
2024-11-15 17:06:40,Bob,like what
2024-11-15 17:37:07,Alice,morning
2024-11-15 17:42:10,Bob,np
2024-11-15 20:37:35,Alice,sorry for the late reply
2024-11-15 22:18:43,Alice,how about chipotle?
2024-11-15 22:37:16,Bob,same honestly
2024-11-15 23:40:37,Alice,yeah seriously
2024-11-16 01:03:22,Alice,i know 😂
2024-11-16 01:31:17,Bob,took me forever
2024-11-16 01:40:40,Alice,yes?
2024-11-16 02:37:14,Alice,you're good
2024-11-16 02:45:14,Alice,like what
2024-11-16 02:46:04,Bob,let's do it
2024-11-16 03:21:32,Alice,wanna watch a movie tonight?
2024-11-16 04:20:00,Bob,me too
2024-11-16 04:38:21,Alice,what time works for you?
2024-11-16 04:53:12,Bob,idk you pick
2024-11-16 05:35:47,Alice,you're good
2024-11-16 06:46:19,Bob,calling you now
2024-11-16 07:17:42,Bob,you got this
2024-11-16 07:33:48,Bob,nice
2024-11-16 09:15:32,Bob,yeah let's call
2024-11-16 09:39:34,Alice,fr fr
2024-11-16 09:46:44,Bob,sounds good
2024-11-16 10:24:06,Bob,💀
2024-11-16 10:30:47,Alice,okay okay
2024-11-16 11:20:06,Bob,thanks i'll need it
2024-11-16 12:16:34,Bob,wanna do something?
2024-11-16 13:49:39,Bob,so are you
2024-11-16 14:37:07,Alice,ttyl
2024-11-16 15:59:24,Bob,"not much, you?"
2024-11-16 17:12:05,Alice,you too
2024-11-16 17:43:59,Bob,what are you doing rn?
2024-11-16 17:53:10,Alice,no cap
2024-11-16 17:59:14,Alice,way too long
2024-11-16 18:01:48,Bob,you got this
2024-11-16 19:53:42,Bob,just watching tv
2024-11-16 19:58:06,Bob,you're good
2024-11-16 20:38:35,Bob,calling you now
2024-11-16 21:13:17,Bob,which one?
2024-11-16 21:14:26,Alice,okay bye
2024-11-16 21:34:57,Bob,pretty good
2024-11-16 23:16:34,Bob,np
2024-11-16 23:16:54,Bob,i'm overthinking again
2024-11-17 00:40:37,Alice,calling you now
2024-11-17 03:57:40,Alice,you're the best
2024-11-17 04:03:46,Bob,always
2024-11-17 04:35:02,Alice,okay actually one more thing
2024-11-17 04:52:15,Bob,huh
2024-11-17 04:53:38,Alice,i'm so bored
2024-11-17 05:50:40,Bob,definitely
2024-11-17 06:28:36,Bob,wanna watch a movie tonight?
2024-11-17 07:06:44,Alice,give me a min
2024-11-17 08:12:57,Alice,omg you won't believe what happened
2024-11-17 08:53:35,Bob,me too
2024-11-17 09:20:36,Alice,nice
2024-11-17 14:34:11,Bob,yesss
2024-11-17 15:09:48,Alice,good luck
2024-11-17 15:29:48,Bob,definitely
2024-11-17 15:38:06,Alice,good morning!
2024-11-17 17:52:52,Bob,yeah finally
2024-11-17 18:09:01,Alice,pretty good
2024-11-17 18:56:57,Alice,calling you now
2024-11-17 19:07:56,Bob,oh btw
2024-11-17 19:30:14,Alice,lmaoo
2024-11-17 19:56:55,Bob,pretty good
2024-11-17 21:29:31,Bob,ok i'm back
2024-11-17 21:34:54,Bob,me too
2024-11-17 22:05:31,Bob,bruh
2024-11-17 22:32:49,Bob,okay i gotta go
2024-11-17 23:39:18,Bob,what time works for you?
2024-11-17 23:49:27,Alice,miss you too
2024-11-18 01:58:44,Bob,"not much, you?"
2024-11-18 03:28:47,Alice,i'm dead
2024-11-18 03:42:56,Bob,for sure
2024-11-18 03:55:13,Bob,all good
2024-11-18 07:02:30,Alice,maybe
2024-11-18 07:04:45,Alice,not bad
2024-11-18 07:38:09,Bob,bye for real this time
2024-11-18 09:43:39,Alice,one sec
2024-11-18 11:33:13,Alice,what's up
2024-11-18 12:16:24,Bob,bet
2024-11-18 12:38:22,Alice,hmm maybe
2024-11-18 14:47:53,Bob,bruh
2024-11-18 14:50:41,Alice,for sure
2024-11-18 16:05:30,Alice,or we could just call
2024-11-18 16:34:46,Alice,oh damn
2024-11-18 17:02:33,Alice,no cap
2024-11-18 17:07:45,Alice,perfect
2024-11-18 17:46:26,Bob,hey what's up
2024-11-18 18:12:45,Bob,hey what's up
2024-11-18 19:51:15,Bob,that was fun
2024-11-18 21:06:13,Alice,just background noise
2024-11-18 21:40:16,Bob,freedom at last
2024-11-18 22:19:35,Alice,way too long
2024-11-18 22:22:52,Alice,agreed
2024-11-18 23:23:52,Bob,definitely
2024-11-18 23:38:01,Bob,be right back
2024-11-19 01:14:04,Alice,what's up
2024-11-19 01:20:51,Bob,freedom at last
2024-11-19 01:57:19,Alice,i'm dead
2024-11-19 02:28:10,Bob,how about this weekend?
2024-11-19 03:29:24,Alice,you got this
2024-11-19 04:25:23,Bob,no worries
2024-11-19 05:20:40,Alice,no cap
2024-11-19 05:51:08,Bob,yesss
2024-11-19 06:12:13,Bob,yes please
2024-11-19 06:27:23,Bob,how was your day?
2024-11-19 06:31:18,Alice,okayy
2024-11-19 06:37:53,Bob,way too long
2024-11-19 09:50:17,Bob,or we could just call
2024-11-19 10:38:38,Bob,anything good?
2024-11-19 10:50:42,Alice,ttyl
2024-11-19 11:01:21,Bob,sure! where?
2024-11-19 11:17:12,Alice,now we can chill
2024-11-19 12:03:19,Bob,i have class soon
2024-11-19 15:31:51,Alice,sorry
2024-11-19 16:20:27,Alice,literally
2024-11-19 16:36:15,Bob,it's been too long
2024-11-19 18:15:40,Alice,same here
2024-11-19 18:25:13,Bob,pretty good
2024-11-19 19:24:49,Bob,or we could just call
2024-11-19 20:21:04,Alice,that's crazy
2024-11-19 21:12:31,Bob,fr fr
2024-11-19 21:36:57,Alice,idk yet
2024-11-19 21:53:10,Bob,no cap
2024-11-19 22:17:36,Alice,definitely
2024-11-20 00:05:47,Bob,pretty good
2024-11-20 00:55:40,Alice,maybe
2024-11-20 01:53:50,Bob,how'd you sleep?
2024-11-20 02:25:32,Alice,byeee
2024-11-20 03:33:32,Bob,how about this weekend?
2024-11-20 03:38:51,Alice,bet
2024-11-20 04:13:08,Bob,took me forever
2024-11-20 04:46:09,Alice,tell me
2024-11-20 04:47:24,Bob,ofc
2024-11-20 08:53:47,Alice,fr fr
2024-11-20 09:15:16,Bob,yeah finally
2024-11-20 09:24:52,Alice,literally
2024-11-20 09:28:42,Alice,no worries
2024-11-20 09:30:45,Bob,thanks for understanding
2024-11-20 09:35:33,Alice,always
2024-11-20 09:44:39,Bob,sorry
2024-11-20 11:59:47,Alice,you're so dramatic
2024-11-20 12:56:50,Alice,okay i gotta go
2024-11-20 13:25:27,Alice,wait
2024-11-20 14:26:27,Bob,don't worry about it
2024-11-20 15:27:57,Alice,how about that new one on netflix
2024-11-20 17:51:37,Bob,ofc
2024-11-20 18:35:56,Alice,okay okay
2024-11-20 21:13:10,Alice,lol bye
2024-11-20 22:45:41,Bob,you're the best
2024-11-21 00:11:09,Alice,me neither
2024-11-21 00:39:14,Alice,how was your day?
2024-11-21 00:48:09,Alice,maybe 8?
2024-11-21 00:48:28,Bob,lol
2024-11-21 02:27:31,Alice,"perfect, saturday it is"
2024-11-21 02:52:45,Bob,what are you doing rn?
2024-11-21 03:43:01,Alice,anything good?
2024-11-21 04:13:24,Bob,same honestly
2024-11-21 05:01:01,Alice,not bad
2024-11-21 05:15:38,Alice,how about that new one on netflix
2024-11-21 06:17:55,Bob,no worries
2024-11-21 08:51:54,Bob,huh
2024-11-21 09:01:44,Alice,what are you doing rn?
2024-11-21 09:26:53,Bob,so are you
2024-11-21 10:06:14,Bob,it was so annoying
2024-11-21 10:12:23,Alice,thanks!
2024-11-21 11:10:23,Alice,aww thanks
2024-11-21 12:46:11,Alice,for sure
2024-11-21 13:25:43,Bob,good luck
2024-11-21 13:33:04,Alice,maybe
2024-11-21 14:30:58,Bob,okay i gotta go
2024-11-21 14:45:09,Alice,what are you doing rn?
2024-11-21 16:46:18,Bob,i know right
2024-11-21 17:17:08,Alice,np
2024-11-21 17:30:08,Bob,how about that new one on netflix
2024-11-21 17:44:58,Alice,hmm maybe
2024-11-21 18:07:30,Alice,miss you
2024-11-21 18:18:38,Bob,byeee
2024-11-21 18:27:33,Bob,wait what
2024-11-21 18:41:22,Bob,maybe
2024-11-21 19:37:02,Bob,thanks i'll need it
2024-11-21 19:48:29,Alice,say less
2024-11-21 20:42:18,Bob,bruh
2024-11-21 20:54:39,Bob,yeah let's call
2024-11-21 22:20:54,Bob,sounds good
2024-11-21 23:43:50,Alice,"perfect, saturday it is"
2024-11-21 23:53:53,Bob,freedom at last
2024-11-22 00:44:10,Alice,lmao
2024-11-22 00:53:47,Bob,oh btw
2024-11-22 01:15:17,Alice,fair enough
2024-11-22 02:44:13,Bob,yes?
2024-11-22 04:28:55,Alice,cool cool
2024-11-22 05:13:36,Bob,let's do it
2024-11-22 05:21:25,Alice,all good
2024-11-22 05:33:28,Bob,good morning!
2024-11-22 05:50:23,Bob,okay heading out now
2024-11-22 06:00:40,Bob,ofc
2024-11-22 06:22:49,Bob,thank you so much
2024-11-22 07:40:08,Alice,bye for real this time
2024-11-22 09:12:23,Bob,sounds good
2024-11-22 10:47:23,Alice,yes please
2024-11-22 11:06:43,Alice,fr fr
2024-11-22 12:04:37,Bob,so are you
2024-11-22 12:23:32,Alice,for real
2024-11-22 13:01:11,Bob,yooo
2024-11-22 13:04:09,Alice,yes please
2024-11-22 13:53:16,Alice,okay!
2024-11-22 14:46:18,Bob,what's up
2024-11-22 15:19:39,Bob,no worries
2024-11-22 18:05:05,Bob,i know right
2024-11-22 18:22:43,Alice,hey what's up
2024-11-22 18:34:25,Bob,byeee
2024-11-22 19:57:10,Alice,what??
2024-11-22 21:59:39,Bob,you're a real one
2024-11-22 23:11:24,Bob,fair enough
2024-11-22 23:17:09,Alice,i know right
2024-11-23 00:06:59,Alice,wanna grab lunch?
2024-11-23 01:04:42,Bob,what's up
2024-11-23 01:48:42,Alice,go back to sleep then
2024-11-23 02:29:10,Alice,true true
2024-11-23 03:01:47,Alice,you're the best
2024-11-23 03:17:56,Bob,"not much, you?"
2024-11-23 03:18:23,Alice,i'm dead
2024-11-23 05:29:59,Bob,we could go for a walk
2024-11-23 05:31:43,Alice,so are you
2024-11-23 05:48:24,Alice,oh damn
2024-11-23 06:01:08,Bob,go back to sleep then
2024-11-23 06:05:28,Alice,i'm free saturday
2024-11-23 06:20:36,Bob,no worries
2024-11-23 07:41:04,Alice,thanks i'll need it
2024-11-23 09:05:10,Bob,bye!
2024-11-23 09:23:39,Alice,cool cool
2024-11-23 09:49:38,Bob,go back to sleep then
2024-11-23 11:26:11,Bob,fair enough
2024-11-23 11:45:49,Bob,idk you pick
2024-11-23 12:52:27,Alice,like what
2024-11-23 14:23:27,Bob,how'd you sleep?
2024-11-23 15:50:45,Alice,wanna grab lunch?
2024-11-23 18:18:06,Bob,for sure
2024-11-23 19:44:01,Alice,oh btw
2024-11-23 19:54:25,Alice,give me a min
2024-11-23 20:30:07,Alice,excited
2024-11-23 20:34:19,Alice,okayy
2024-11-23 21:16:38,Bob,okay actually one more thing
2024-11-23 21:27:25,Alice,what are you doing rn?
2024-11-23 22:49:52,Bob,np
2024-11-23 22:59:42,Alice,appreciate it
2024-11-24 00:49:09,Bob,like what
2024-11-24 01:38:48,Bob,oh btw
2024-11-24 02:41:40,Alice,i know right
2024-11-24 03:51:38,Bob,aww thanks
2024-11-24 04:07:22,Alice,so are you
2024-11-24 05:04:31,Bob,maybe
2024-11-24 08:42:14,Alice,not really
2024-11-24 08:49:05,Bob,yeah seriously
2024-11-24 08:53:09,Alice,cool cool
2024-11-24 09:54:54,Bob,it's nice outside
2024-11-24 10:07:18,Bob,bet
2024-11-24 12:09:53,Alice,yes?
2024-11-24 12:36:50,Alice,like what
2024-11-24 13:17:53,Alice,can't wait
2024-11-24 14:55:41,Bob,wanna watch a movie tonight?
2024-11-24 16:24:03,Alice,sure! where?
2024-11-24 16:31:12,Bob,how about that new one on netflix
2024-11-24 16:55:25,Alice,sounds like a plan
2024-11-24 18:07:42,Bob,but you love me anyway
2024-11-24 19:43:57,Bob,but you love me anyway
2024-11-24 19:48:38,Alice,oh yeah i heard about that
2024-11-24 19:58:39,Bob,perfect
2024-11-24 20:38:01,Alice,sorry for the late reply
2024-11-24 21:45:42,Bob,wanna watch a movie tonight?
2024-11-24 22:01:43,Alice,nevermind lol
2024-11-25 00:03:30,Alice,how about this weekend?
2024-11-25 00:32:50,Bob,i'm free saturday
2024-11-25 01:01:07,Alice,"not much, you?"
2024-11-25 01:25:24,Bob,let's do it
2024-11-25 01:33:50,Alice,sure! where?
2024-11-25 01:46:31,Bob,definitely
2024-11-25 02:49:07,Bob,what are you doing rn?
2024-11-25 03:36:06,Bob,so are you
2024-11-25 04:30:06,Alice,lmao
2024-11-25 04:39:13,Alice,anytime
2024-11-25 05:32:54,Bob,for real
2024-11-25 05:35:30,Alice,wait
2024-11-25 05:43:40,Bob,yeah let's call
2024-11-25 06:37:51,Alice,fair enough
2024-11-25 07:21:44,Bob,aww thanks
2024-11-25 11:46:35,Alice,okay i gotta go
2024-11-25 12:22:30,Bob,yes please
2024-11-25 13:09:47,Bob,thanks!
2024-11-25 13:50:02,Alice,like what
2024-11-25 16:15:40,Alice,ttyl
2024-11-25 16:25:53,Alice,yeah let's call
2024-11-25 16:37:08,Bob,i'm dead
2024-11-25 16:58:38,Alice,lol bye
2024-11-25 17:04:37,Bob,give me a min
2024-11-25 17:41:30,Alice,same here
2024-11-25 19:16:18,Alice,wait what
2024-11-25 21:24:50,Alice,definitely
2024-11-26 01:19:50,Bob,sounds good
2024-11-26 01:50:57,Alice,it's nice outside
2024-11-26 02:37:37,Bob,give me a min
2024-11-26 02:52:36,Alice,okay i gotta go
2024-11-26 03:41:35,Alice,how about that new one on netflix
2024-11-26 04:15:06,Alice,nice
2024-11-26 04:44:34,Alice,glad it's over
2024-11-26 05:02:15,Alice,excited
2024-11-26 05:16:43,Bob,not really
2024-11-26 05:35:10,Bob,yes?
2024-11-26 06:30:19,Alice,way too long
2024-11-26 07:07:08,Bob,okayy
2024-11-26 07:07:14,Alice,"perfect, saturday it is"
2024-11-26 10:31:37,Alice,go back to sleep then
2024-11-26 10:36:54,Bob,wanna grab lunch?
2024-11-26 11:23:24,Alice,anything good?
2024-11-26 12:17:56,Bob,how was your day?
2024-11-26 12:47:51,Alice,i'm so tired tho
2024-11-26 12:53:24,Bob,bruh
2024-11-26 13:11:52,Bob,no worries
2024-11-26 13:43:48,Alice,let's do it
2024-11-26 15:11:04,Alice,thanks i'll need it
2024-11-26 15:24:14,Bob,just watching tv
2024-11-26 15:33:16,Alice,we could go for a walk
2024-11-26 16:09:10,Alice,okayy
2024-11-26 16:22:25,Alice,okay!
2024-11-26 16:37:55,Bob,glad it's over
2024-11-26 20:57:42,Alice,thanks!
2024-11-26 21:03:05,Bob,calling you now
2024-11-26 21:35:31,Alice,anytime
2024-11-26 21:41:25,Bob,wait
2024-11-26 22:00:18,Bob,wanna watch a movie tonight?
2024-11-26 22:13:30,Bob,miss you
2024-11-26 22:27:19,Bob,did you finish that assignment?
2024-11-26 22:50:47,Bob,one sec
2024-11-27 02:47:43,Alice,calling you now
2024-11-27 03:34:03,Bob,you're a real one
2024-11-27 03:43:51,Alice,bruh
2024-11-27 03:53:19,Bob,or we could just call
2024-11-27 04:06:32,Alice,how about this weekend?
2024-11-27 04:31:59,Bob,same here
2024-11-27 06:18:22,Alice,oh btw
2024-11-27 07:16:20,Bob,lol
2024-11-27 07:43:13,Bob,okay okay
2024-11-27 08:41:30,Alice,no worries
2024-11-27 10:02:09,Bob,facts
2024-11-27 10:27:06,Alice,i'm so tired tho
2024-11-27 11:00:35,Bob,or we could just call
2024-11-27 12:58:23,Alice,how was your day?
2024-11-27 13:30:50,Bob,hmm maybe
2024-11-27 13:56:30,Bob,say less
2024-11-27 14:05:00,Bob,sounds like a plan
2024-11-27 14:40:17,Alice,"pretty good, yours?"
2024-11-27 16:23:26,Bob,like what
2024-11-27 17:51:06,Alice,anything good?
2024-11-27 18:51:11,Bob,it's been too long
2024-11-27 19:02:36,Bob,i know 😂
2024-11-27 19:24:10,Alice,nice
2024-11-27 19:46:42,Bob,yesss
2024-11-28 00:07:42,Alice,idk you pick
2024-11-28 01:54:20,Bob,nothing nvm
2024-11-28 01:55:12,Alice,you got this
2024-11-28 02:50:19,Bob,hey what's up
2024-11-28 03:21:38,Alice,nothing nvm
2024-11-28 04:00:11,Alice,you're a real one
2024-11-28 04:03:33,Alice,what??
2024-11-28 04:54:38,Bob,oh damn
2024-11-28 05:03:25,Bob,hey what's up
2024-11-28 05:07:08,Alice,took me forever
2024-11-28 05:32:34,Bob,appreciate it
2024-11-28 07:37:28,Bob,wanna watch a movie tonight?
2024-11-28 07:57:33,Bob,omg you won't believe what happened
2024-11-28 08:13:37,Alice,miss you too
2024-11-28 08:15:07,Bob,don't worry about it
2024-11-28 08:19:15,Alice,okay bye
2024-11-28 10:26:47,Bob,glad it's over
2024-11-28 11:19:16,Alice,yeah finally
2024-11-28 11:27:30,Bob,okayy
2024-11-28 11:28:57,Alice,for sure
2024-11-28 11:40:38,Alice,appreciate it
2024-11-28 12:14:24,Bob,you're good
2024-11-28 12:17:40,Bob,it's been too long
2024-11-28 12:26:00,Alice,BYE
2024-11-28 12:46:59,Alice,let's do it
2024-11-28 17:26:22,Alice,facts
2024-11-28 18:45:47,Alice,bruh
2024-11-28 20:04:34,Bob,don't worry about it
2024-11-28 20:34:11,Alice,freedom at last
2024-11-28 21:41:04,Bob,yesss
2024-11-28 22:50:10,Alice,💀
2024-11-29 01:19:49,Alice,byeee
2024-11-29 01:27:48,Bob,okayy
2024-11-29 01:51:14,Alice,or we could just call
2024-11-29 03:28:19,Bob,definitely
2024-11-29 03:48:48,Alice,okay bye
2024-11-29 04:31:02,Bob,tell me
2024-11-29 05:04:36,Alice,okay fr tho i gotta go now
2024-11-29 05:38:05,Alice,byeee
2024-11-29 05:41:16,Bob,np
2024-11-29 06:20:32,Alice,what time works for you?
2024-11-29 08:39:51,Bob,thanks!
2024-11-29 09:12:09,Bob,wanna do something?
2024-11-29 09:14:44,Alice,"perfect, saturday it is"
2024-11-29 09:28:01,Bob,"not much, you?"
2024-11-29 09:29:47,Alice,one sec
2024-11-29 09:53:19,Bob,say less
2024-11-29 10:45:45,Alice,sorry
2024-11-29 11:49:02,Bob,me too
2024-11-29 13:49:51,Bob,how about chipotle?
2024-11-29 15:06:08,Alice,sounds like a plan
2024-11-29 17:37:12,Alice,you're good
2024-11-29 17:46:55,Alice,okay fr tho i gotta go now
2024-11-29 20:48:26,Bob,oh damn
2024-11-29 21:31:03,Bob,bye for real this time
2024-11-29 21:50:01,Alice,np
2024-11-29 22:27:08,Bob,how about that new one on netflix
2024-11-29 23:42:20,Alice,definitely
2024-11-30 00:03:44,Bob,fair enough
2024-11-30 00:30:58,Alice,talk soon?
2024-11-30 02:41:42,Bob,agreed
2024-11-30 04:07:19,Alice,morning
2024-11-30 05:38:56,Bob,pretty good
2024-11-30 05:49:24,Alice,nice
2024-11-30 07:19:55,Alice,how about chipotle?
2024-11-30 07:24:26,Alice,literally
2024-11-30 08:15:49,Bob,aww thanks
2024-11-30 10:00:24,Bob,same
2024-11-30 12:35:32,Alice,anytime
2024-11-30 14:23:00,Bob,yes?
2024-11-30 15:26:43,Alice,bruh
2024-11-30 16:00:42,Bob,me too
2024-11-30 16:05:21,Bob,you're the best
2024-11-30 16:58:24,Alice,good morning!
2024-11-30 20:25:52,Bob,BYE
2024-11-30 21:30:18,Bob,oh damn
2024-11-30 21:33:29,Bob,you're so dramatic
2024-11-30 21:44:29,Alice,it was so annoying
2024-11-30 21:57:18,Bob,okay!
2024-11-30 23:56:05,Alice,perfect
2024-11-30 23:58:17,Alice,lol
2024-12-01 00:06:42,Alice,you're good
2024-12-01 00:30:41,Bob,sorry
2024-12-01 00:49:19,Alice,have a good day!
2024-12-01 01:57:24,Alice,we could go for a walk
2024-12-01 02:11:49,Bob,how'd you sleep?
2024-12-01 02:18:05,Bob,"not much, you?"
2024-12-01 03:17:32,Alice,wanna watch a movie tonight?
2024-12-01 03:32:49,Bob,i'm so bored
2024-12-01 04:44:55,Alice,wanna watch a movie tonight?
2024-12-01 05:36:08,Bob,for sure
2024-12-01 05:43:58,Bob,how was your day?
2024-12-01 06:12:45,Alice,what are you doing rn?
2024-12-01 08:37:15,Alice,lol
2024-12-01 09:46:27,Bob,pretty good
2024-12-01 12:31:09,Alice,maybe
2024-12-01 12:51:51,Bob,lol
